precinct,office,party_detailed,party_simplified,votes,county_name,county_fips,jurisdiction_name,candidate,year,stage,state,special,writein,date
Concord-33,US PRESIDENT,REPUBLICAN,REPUBLICAN,204,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Concord-33,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,DEMOCRATIC,DEMOCRAT,123,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Concord-33,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,WE THE PEOPLE,OTHER,4,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Concord-33,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Concord-33,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,REPUBLICAN,REPUBLICAN,374,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,DEMOCRATIC,DEMOCRAT,264,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-01,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,WE THE PEOPLE,OTHER,5,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-01,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,1,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,REPUBLICAN,REPUBLICAN,145,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,DEMOCRATIC,DEMOCRAT,45,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-02,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,WE THE PEOPLE,OTHER,3,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-02,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,8,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,REPUBLICAN,REPUBLICAN,309,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,DEMOCRATIC,DEMOCRAT,245,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-03,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,WE THE PEOPLE,OTHER,9,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-03,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,7,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,REPUBLICAN,REPUBLICAN,416,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,DEMOCRATIC,DEMOCRAT,235,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-04,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,WE THE PEOPLE,OTHER,10,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-04,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,REPUBLICAN,REPUBLICAN,373,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,DEMOCRATIC,DEMOCRAT,221,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-05,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,WE THE PEOPLE,OTHER,3,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-05,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,2,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,REPUBLICAN,REPUBLICAN,246,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,DEMOCRATIC,DEMOCRAT,203,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-06,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,WE THE PEOPLE,OTHER,3,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,OTHER,OTHER,1,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-06,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,3,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,REPUBLICAN,REPUBLICAN,345,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,DEMOCRATIC,DEMOCRAT,252,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-07,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,AMERICAN SOLIDARITY,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,WE THE PEOPLE,OTHER,4,NORTHRIDGE COUNTY,18289,STATEWIDE,ROBERT F KENNEDY,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-07,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,LIBERTARIAN,LIBERTARIAN,6,NORTHRIDGE COUNTY,18289,STATEWIDE,CHASE OLIVER,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-08,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,PARTY FOR SOCIALISM AND LIBERATION,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,REPUBLICAN,REPUBLICAN,315,NORTHRIDGE COUNTY,18289,STATEWIDE,DONALD J TRUMP,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-08,US PRESIDENT,INDEPENDENT,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
Elkhart-08,US PRESIDENT,DEMOCRATIC,DEMOCRAT,322,NORTHRIDGE COUNTY,18289,STATEWIDE,KAMALA D HARRIS,2024,GEN,INDIANA,FALSE,FALSE,2024-11-05
Elkhart-08,US PRESIDENT,OTHER,OTHER,0,NORTHRIDGE COUNTY,18289,STATEWIDE,WRITE-IN,2024,GEN,INDIANA,FALSE,TRUE,2024-11-05
